Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11/06/1999,5081.56,7522.99,360.5,8.527,2758.58,53.976563,75.265,121.645,67.2,3263.9,392.3,43.66376566,1.18194846,147.1970035
14/06/1999,5058.53,7487.78,357.51,8.51,2713.95,54.148438,75.535,122.019,67.44,3245.6,386.49,43.5915616,1.16857926,146.2326721
15/06/1999,5098.11,7580.72,357.19,8.419,2753.07,54.226563,75.535,120.99,67.74,3279.5,388.61,43.19772126,1.16846785,144.9590268
16/06/1999,5131.22,7620.15,365.44,8.39,2899.3,54.367188,75.575,121.084,67.71,3329,395.14,43.14520921,1.15621275,144.5587383
17/06/1999,5172.25,7683.52,370.53,8.457,2930.52,55.117188,75.795,119.728,68.32,3356.9,397.09,43.18459325,1.15910941,144.9590268
18/06/1999,5175.13,7718.02,373.47,8.268,2950.09,54.835938,75.735,119.494,68.07,3377.8,398.58,42.81044492,1.16412286,145.2683407
21/06/1999,5252.86,7760.26,380.69,8.36,3034.63,54.570313,75.355,118.839,67.26,3394.1,402.5,42.64634478,1.15955505,144.8680522
22/06/1999,5168.65,7758.15,382.72,8.401,2965.21,54.445313,75.165,119.166,66.75,3369.9,400.62,42.95485305,1.1567698,144.6861029
23/06/1999,5098.11,7656.06,377.76,8.509,2987.03,54.164063,74.855,118.745,66.28,3337.6,400.36,43.23054128,1.15732685,143.849136
24/06/1999,5075.08,7540.59,374.72,8.548,2932.81,54.039063,74.475,118.137,65.26,3304.1,396.91,43.2567973,1.16612824,144.5951282
25/06/1999,5061.41,7565.23,371.05,8.434,2928.85,54.179688,74.565,118.745,65.89,3287,396.88,43.47340949,1.16857926,144.4859586
28/06/1999,5009.58,7582.83,374.64,8.565,2992.98,54.429688,74.545,116.173,65.77,3321.6,401.76,43.21084927,1.15977787,144.0310853
29/06/1999,5065,7611,376.55,8.623,3033.31,54.585938,74.685,117.296,66.03,3345.4,406.67,43.14520921,1.1578839,143.3396779
30/06/1999,4983.67,7587.76,378.27,8.755,3076.94,55.335938,74.805,117.155,66,3383.4,410.09,43.72940571,1.15855236,143.6671866
01/07/1999,5124.75,7761.67,383.95,8.78,3101.4,55.148438,74.625,116.688,65.26,3435.1,407.13,43.88694185,1.14596304,143.1759235
02/07/1999,5197.44,7826.44,387.98,8.888,3147.02,55.132813,74.605,116.921,65.26,3449.3,408.99,43.9460179,1.14718855,143.7399664
05/07/1999,5255.02,7965.85,394.32,8.888,3148.35,55.132813,74.735,116.921,65.15,3485.7,408.13,43.84755782,1.14562881,143.4488475
06/07/1999,5203.92,7951.06,393.8,8.661,3127.19,54.929688,74.525,117.623,64.55,3492.4,409.01,43.55217756,1.14585163,142.1752022
07/07/1999,5169.37,7920.79,392.52,8.694,3123.88,54.820313,74.075,116.641,63.72,3473.8,405.55,43.91976188,1.14496035,142.1570072
08/07/1999,5177.29,7944.73,389.21,8.727,3158.92,55.148438,74.135,116.22,63.91,3451.5,407.4,43.73596972,1.14273215,141.8840833
09/07/1999,5162.17,7984.15,390.9,8.716,3197.27,55.117188,73.925,117.529,64.16,3473.1,410.32,43.72284171,1.13872139,140.883362
12/07/1999,5185.93,7994.01,387.71,8.711,3179.42,55.601563,74.355,119.353,64.41,3486.5,411.49,43.44715347,1.1366046,141.7749137
13/07/1999,5098.83,7886.29,384.59,8.545,3166.86,55.710938,74.405,118.091,65.07,3418.7,410.41,43.2502333,1.13838716,141.7567187
14/07/1999,5135.54,7933.46,382.62,8.462,3220.41,55.570313,74.455,119.073,65.01,3417.2,413.41,43.17146523,1.14262074,142.3207616
15/07/1999,5124.75,7936.98,386.1,8.49,3243.55,55.585938,73.745,118.652,63.93,3472.3,417.29,43.40776943,1.14184087,142.484516
16/07/1999,5096.67,7920.79,385.85,8.454,3271.32,55.835938,73.935,119.166,64.25,3476.8,416.79,43.38807741,1.14050395,142.2115921
19/07/1999,5128.34,7934.87,387.96,8.396,3246.86,55.898438,73.995,119.54,64.12,3439.6,413.33,42.63978077,1.15197918,143.8673309
20/07/1999,5042.69,7760.26,385.27,8.416,3111.32,56.054688,74.275,118.792,64.71,3395.3,406.33,42.34440051,1.1645685,142.7756349
21/07/1999,5052.77,7674.36,383.01,8.515,3131.16,56.023438,74.685,119.914,65.38,3352.5,407.29,42.37722054,1.1768236,143.576212
22/07/1999,5016.78,7582.83,381.14,8.548,3051.82,55.492188,74.395,121.597,65.17,3357.7,404.48,42.48224463,1.17660078,144.1948397
23/07/1999,4905.22,7487.08,372.06,8.565,3054.46,55.226563,74.375,121.831,64.89,3310.8,401.7,42.61352474,1.17548668,143.5944069
26/07/1999,4854.11,7342.04,364.74,8.553,2981.74,55.117188,74.545,122.439,64.86,3273.6,396.79,42.48880864,1.19208677,144.6861028
27/07/1999,4901.62,7362.46,366.24,8.603,3049.84,55.257813,74.415,121.784,64.77,3284.8,400.03,42.31814449,1.18740755,144.7042978
28/07/1999,4945.52,7380.06,370.27,8.719,3091.49,55.195313,74.425,121.691,64.79,3289.6,400.12,42.42316858,1.19186395,145.3775103
29/07/1999,4844.04,7111.11,370.13,9,3024.71,54.851563,74.055,120.195,64.01,3193.8,395.63,42.71854883,1.19877137,147.1970035
30/07/1999,4935.45,7208.97,367.41,9.05,3010.17,54.710938,73.645,120.382,63.54,3235.7,398.48,42.7973169,1.19654317,147.615487
02/08/1999,4999.51,7262.48,361.23,8.918,3004.22,54.664063,73.275,121.784,63.06,3263.2,396.55,42.69229281,1.19442638,147.1606137
03/08/1999,4989.43,7199.82,363.9,9.045,2984.38,54.585938,73.275,121.504,62.94,3234.2,390.89,43.00736508,1.19398074,147.4153427
04/08/1999,4958.48,7232.91,363.94,9.116,2927.52,54.632813,73.285,121.457,62.96,3218.6,384.96,43.28305332,1.20389623,147.597292
05/08/1999,4862.03,7029.43,358.76,9,2969.18,54.960938,72.995,122.018,62.25,3151,385,42.93516102,1.20177944,146.7421302
06/08/1999,4833.96,7077.31,355.39,8.962,2935.46,54.257813,72.715,122.205,61.74,3136.9,383.48,42.84982895,1.20177944,146.5965707
09/08/1999,4847.63,7189.96,357.13,8.838,2903.72,53.835938,73.015,121.504,61.94,3201.2,381.56,42.88264898,1.1957633,146.1598924
10/08/1999,4767.74,7049.15,358.05,8.846,2876.62,53.804688,73.005,122.439,62.2,3157.7,378.81,42.73167685,1.19620894,146.9240795
11/08/1999,4810.93,7075.9,356.33,8.967,2972.48,54.023438,73.235,122.579,62.33,3176.3,383.64,42.62665276,1.1901928,146.5601809
12/08/1999,4902.34,7247.7,359.2,8.896,2939.43,54.070313,73.625,122.018,63.05,3249.1,384.17,42.63321676,1.19097267,146.7057403
13/08/1999,5000.23,7364.57,360.35,8.813,3065.04,54.585938,73.745,123.14,63.25,3310,388.83,42.83670094,1.17983167,146.1053076
16/08/1999,5044.85,7388.51,364.12,8.706,3092.15,54.617188,73.585,123.748,63.04,3308.5,388.66,42.71854883,1.17983167,145.7050191
17/08/1999,5034.77,7413.86,361.95,8.727,3100.74,54.929688,73.755,123.467,63.42,3339,390.58,42.60039673,1.17359271,145.9415532
18/08/1999,5033.33,7389.92,360.56,8.678,3069.67,55.007813,74.035,123.047,63.55,3330.8,388.03,42.46255261,1.17526386,145.8323836
19/08/1999,5031.18,7316.7,359.52,8.644,3026.7,54.882813,74.105,122.766,63.7,3271.4,387.71,41.67487193,1.18662768,147.2697832
20/08/1999,5078.68,7409.63,362.81,8.702,3078.26,54.976563,74.265,122.392,63.85,3329.4,389.19,41.76020401,1.19063844,146.9240795
23/08/1999,5149.94,7483.56,369.82,8.521,3172.81,54.960938,74.025,120.99,64.04,3363.2,391.71,41.73394798,1.17192156,145.7777988
24/08/1999,5121.15,7511.02,369.78,8.534,3195.29,55.398438,73.925,121.364,63.92,3383.6,391.62,41.68799995,1.17504104,145.0681964
25/08/1999,5149.94,7632.12,376.91,8.466,3266.69,55.835938,74.325,122.392,64.44,3437.8,392.29,41.46482375,1.16300876,144.2494244
26/08/1999,5147.78,7581.43,374.74,8.539,3211.81,55.632813,73.975,124.075,64.27,3441.9,390.64,41.42543972,1.16545978,144.5041535
27/08/1999,5157.85,7633.53,373.65,8.509,3180.08,55.257813,73.915,124.449,63.91,3446.7,387.45,41.51077179,1.16657388,144.4859586
30/08/1999,5158.57,7591.28,371.63,8.504,3138.43,54.820313,73.655,125.104,63.24,3460.8,382.88,41.60266787,1.16668529,144.6133231
31/08/1999,5060.69,7446.95,370.49,8.617,3164.21,54.742188,73.495,124.449,62.98,3413.7,383.3,42.02276423,1.17960885,146.1780873
01/09/1999,5105.31,7491.3,370.77,8.559,3191.98,54.757813,73.595,124.122,62.81,3441.2,386.15,41.93086815,1.18139141,146.1416974
02/09/1999,5050.61,7321.62,369.15,8.674,3173.47,54.648438,73.175,124.683,62.03,3379.6,382.97,42.34440051,1.19119549,146.1416974
03/09/1999,5145.62,7525.1,369.18,8.539,3322.22,55.179688,73.615,125.478,62.72,3470.8,390.57,42.47568062,1.18328538,145.9415532
06/09/1999,5186.65,7608.88,374.24,8.539,3320.24,55.179688,73.635,125.478,62.74,3479,389.77,42.01035532,1.17963497,145.7779619
07/09/1999,5183.77,7592.69,371.19,8.625,3307.02,54.945313,73.105,126.646,61.67,3476,392.62,42.62641981,1.18029868,146.0142604
08/09/1999,5148.5,7601.14,369.07,8.625,3262.06,55.039063,73.475,125.992,62.17,3478.3,390.55,42.56088103,1.18063054,147.2321062
09/09/1999,5188.08,7654.65,371.1,8.65,3312.31,54.851563,73.095,125.244,61.92,3502.7,392.2,42.9213443,1.17399343,148.6498968
10/09/1999,5158.57,7741.95,375.11,8.625,3354.62,55.179688,73.325,127.301,61.95,3523.5,395.23,42.75094348,1.15375026,147.159399
13/09/1999,5090.43,7680.39,378.11,8.554,3306.88,55.101563,73.075,126.796,61.51,3504.2,393.89,43.09174511,1.16005551,146.232382
14/09/1999,5052.42,7611.82,377.52,8.509,3327.16,54.851563,72.945,127.576,61.25,3489.8,392.61,42.77715899,1.1534184,146.1778516
15/09/1999,5076.09,7590.84,373.66,8.443,3261.76,55.054688,72.865,126.658,60.94,3466.4,390.91,42.60020429,1.15795376,146.8140397
16/09/1999,5017.99,7478.9,368.22,8.476,3254.57,55.179688,73.285,125.371,61.54,3445.6,385.49,42.39048021,1.15872809,147.6319959
17/09/1999,5060.31,7515.28,368.72,8.456,3359.2,55.320313,73.395,125.831,61.99,3470.8,389.25,42.52155776,1.15950242,147.5774654
20/09/1999,5071.07,7525.77,371.37,8.455,3361.16,55.101563,73.285,124.131,61.73,3479,388.1,42.07589409,1.15629448,147.3593438
21/09/1999,5049.55,7434.12,368.69,8.719,3284.65,55.039063,73.165,124.453,61.69,3427.8,382.11,42.48878837,1.16724571,148.2863608
22/09/1999,5048.12,7369.76,367.77,8.732,3317.35,55.101563,73.265,124.223,61.67,3400,383.04,42.73783572,1.16282097,148.0137087
23/09/1999,5081.83,7448.81,365.16,8.707,3181.33,55.460938,73.525,124.636,62.04,3419.7,376.49,42.64608144,1.16127231,149.0861401
24/09/1999,5006.51,7274.61,363.13,8.674,3172.83,55.898438,73.785,125.647,62.61,3368.5,373.7,42.75749736,1.16315282,149.376969
27/09/1999,5074.65,7362.76,359.84,8.839,3205.53,55.539063,73.255,126.704,61.94,3412.5,377.97,42.84925164,1.16547581,149.740505
28/09/1999,4985,7196.25,361.09,9.524,3221.22,55.320313,73.345,126.29,61.92,3383.3,374.93,43.13762225,1.17355096,150.0131571
29/09/1999,4960.61,7204.65,359.99,9.255,3163.02,54.914063,73.165,126.52,61.42,3364,377.64,42.82959001,1.18350662,149.4314994
30/09/1999,4973.52,7214.44,357.48,9.269,3189.18,55.273438,73.305,127.347,61.84,3394,382.87,42.83614389,1.18682517,149.6314442
01/10/1999,4938.37,7185.06,357.56,9.214,3180.02,54.789063,72.625,127.898,60.95,3364,379.47,43.03931409,1.19412599,150.3585163
04/10/1999,5033.77,7387.95,358.56,9.293,3264.38,55.007813,72.615,128.587,61.03,3417,382.21,43.48497777,1.19401537,150.5039308
05/10/1999,5035.2,7461.41,358.61,9.183,3280.73,54.460938,72.725,128.174,61.22,3459.5,381.66,43.41288511,1.19545341,150.667522
06/10/1999,5055.29,7520.87,363.02,9.128,3342.2,54.320313,72.725,127.163,61.03,3478.4,385.03,43.33423858,1.18837383,150.5221076
07/10/1999,5085.41,7590.84,368.49,9.236,3333.7,54.320313,72.715,128.633,60.96,3521.4,383.53,43.26869981,1.19036496,150.1585715
08/10/1999,5112.67,7625.82,368.44,9.161,3371.62,54.429688,72.505,128.312,60.8,3500.6,383.17,42.91479042,1.17963497,150.0131571
11/10/1999,5116.26,7637.01,369.67,9.132,3416.09,54.429688,72.515,128.174,60.78,3498.4,385.4,42.85580552,1.18195796,150.2131019
12/10/1999,5056.72,7521.57,371.85,9.189,3347.43,54.320313,72.175,129.047,60.08,3454.7,380.51,43.01309858,1.19545341,150.6129916
13/10/1999,5000.06,7431.32,367.27,9.244,3236.91,54.085938,72.085,127.301,60.02,3408.8,375.69,42.44291123,1.19866134,150.4675772
14/10/1999,5015.12,7330.58,366.96,8.815,3262.42,53.867188,71.685,126.566,59.1,3399.6,375.7,42.55432715,1.1984401,151.2855333
15/10/1999,4870.95,7294.9,359.7,8.811,3159.75,54.289063,71.965,126.29,59.58,3354,371.53,42.37081857,1.21016566,151.8853678
18/10/1999,4820.02,7229.13,353.58,8.65,3119.86,54.210938,72.115,128.403,59.59,3334.8,366.35,42.2462949,1.20397103,151.6672462
19/10/1999,4936.22,7429.92,354.7,8.621,3115.94,53.976563,71.815,129.138,59.66,3408.1,368.18,42.46257286,1.20386041,152.0126054
20/10/1999,4934.07,7449.51,359.8,8.592,3231.68,53.929688,71.745,126.704,59.15,3398.5,370.84,42.39703408,1.19279856,151.1764725
21/10/1999,4880.99,7376.75,357.74,8.638,3286.61,53.898438,71.955,126.382,59.74,3411.8,371.16,42.49534225,1.20120557,152.4124951
22/10/1999,4947.7,7521.57,359.77,8.666,3265.03,53.835938,71.985,127.163,59.66,3475.5,375.11,42.55432715,1.18439156,150.6129916
25/10/1999,4911.83,7476.1,358.35,8.687,3268.96,53.789063,71.765,124.544,59.07,3455.1,374.29,42.71162021,1.18350662,151.1946493
26/10/1999,4952.72,7555.86,358.61,8.6,3238.22,53.757813,71.755,125.463,59.41,3480.3,372.51,42.61986592,1.17487838,150.2676323
27/10/1999,4935.5,7518.08,356.89,8.597,3240.84,53.976563,72.155,124.774,60.27,3461.4,373.43,42.23974102,1.16536519,149.467853
28/10/1999,5062.46,7678.99,360.7,8.716,3350.7,54.257813,72.425,125.739,61.06,3542,378.77,42.31183367,1.16746694,148.9043721
29/10/1999,5144.23,7748.95,364.77,8.55,3472.98,54.757813,72.835,126.152,61.61,3610.7,384.04,41.7482002,1.16956869,149.4860298
01/11/1999,5146.38,7768.54,369.23,8.617,3449.44,54.585938,72.675,125.004,62.06,3612.9,386.84,41.9513704,1.16558643,149.2315545
02/11/1999,5167.9,7790.93,372.34,8.625,3454.67,54.679688,72.935,126.198,62.49,3623.2,387.35,42.0103553,1.16680323,149.5950906
03/11/1999,5210.22,7793.73,375.72,8.628,3523.99,54.757813,72.795,126.336,62.01,3636.5,392.82,42.16764837,1.1623785,149.3224386
04/11/1999,5253.25,7909.86,380,8.628,3523.99,54.757813,73.035,126.933,62.79,3659.4,394.1,41.80063122,1.14877243,147.3593438
05/11/1999,5283.38,7946.94,383.68,8.394,3641.04,55.273438,73.315,126.979,63.28,3685.3,396.34,41.86616999,1.15540953,147.2139294
08/11/1999,5284.81,7939.25,384.57,8.341,3672.43,55.148438,73.595,126.244,63.62,3691.2,398.7,41.77441571,1.15164851,147.1957526
09/11/1999,5273.34,7989.62,388.18,8.399,3643,55.054688,73.535,126.06,63.36,3704.5,399.76,41.87272387,1.15231222,147.5229351
10/11/1999,5279.79,8027.4,388.91,8.468,3684.2,54.914063,73.435,125.693,63.06,3731.1,401.97,42.03001693,1.15784314,147.9046479
11/11/1999,5328.57,8127.44,390.65,8.415,3748.28,54.914063,73.575,127.576,63.15,3796.1,400.89,42.03001693,1.15784314,147.9046479
12/11/1999,5332.15,8107.15,391.55,8.344,3799.29,55.164063,73.985,129.138,64.1,3794.6,402.82,42.2135255,1.1437946,146.8867469
15/11/1999,5319.96,8182.71,392.69,8.415,3787.52,55.148438,73.775,129.276,63.74,3821.6,405.74,42.37737244,1.14346274,147.3775206
16/11/1999,5334.3,8294.65,394.67,8.526,3892.8,54.960938,74.015,129.871,64.34,3836.8,409.28,42.1283251,1.14423707,147.1230454
17/11/1999,5303.46,8244.98,390.58,8.432,3831.98,54.710938,73.525,129.276,63.25,3837.5,409.25,41.89238551,1.15330778,147.7228799
18/11/1999,5322.83,8354.82,392.49,8.501,3949.69,54.648438,73.135,129.916,62.91,3886.3,413.68,41.89238551,1.14047605,146.8685701
19/11/1999,5295.57,8357.62,397.26,8.468,3980.42,54.585938,73.235,129.688,62.51,3881.8,412.97,41.82684673,1.14224594,147.3229902
22/11/1999,5238.19,8179.91,397.68,8.584,4013.77,54.476563,73.195,129.413,62.39,3811.6,412.55,41.75475408,1.14268841,147.2684598
23/11/1999,5223.85,8154.73,397.23,8.722,3943.8,54.507813,73.155,129.55,62.37,3823.5,406.87,41.64989203,1.13771059,147.5592886
24/11/1999,5205.2,8170.12,395.4,8.619,4085.05,54.476563,72.935,129.596,61.74,3836.8,408.17,41.43361407,1.12620627,145.8870227
25/11/1999,5260.43,8366.01,396.81,8.619,4100.09,54.476563,72.915,129.596,61.74,3960.1,407.61,41.57779938,1.1294142,146.6686253
26/11/1999,5286.25,8374.41,395.81,8.619,4081.78,54.367188,72.675,129.688,61.33,3998.8,410.82,41.61712264,1.12554256,146.0869676
29/11/1999,5313.5,8262.47,397.82,8.545,4020.97,53.992188,72.685,128.177,61.22,3972.3,409.1,41.81373897,1.11868421,145.9415532
30/11/1999,5321.39,8245.68,397.36,8.598,3887.57,54.117188,73.115,128.223,62.1,3966,406.48,41.73509244,1.11669308,145.3235418
01/12/1999,5364.43,8319.14,400.43,8.561,3941.84,53.992188,73.055,126.713,62.37,3971.2,406.13,41.76130795,1.11669308,145.5234867
02/12/1999,5380.93,8346.42,403.64,8.425,4070.67,53.898438,72.805,126.622,61.6,3959.4,412.16,41.47949121,1.10972412,145.4507795
03/12/1999,5421.81,8573.1,406.99,8.442,4151.1,54.273438,73.155,126.988,62.09,4038.3,415.88,41.48604509,1.10939227,145.5234867
06/12/1999,5337.17,8605.28,410.3,8.458,4190.99,54.320313,73.415,126.805,62.86,4072.2,416.95,41.62345943,1.13147902,147.158582
07/12/1999,5314.94,8616.47,408.92,8.52,4200.14,54.507813,73.455,127.033,63.11,4089.9,416.92,41.76741732,1.13400636,147.6491106
08/12/1999,5278.36,8571.7,410.61,8.475,4139.33,54.367188,73.305,128.086,62.62,4070,419.7,41.82630918,1.13697323,147.957962
09/12/1999,5274.77,8566.1,411.38,8.455,4142.6,54.460938,73.585,127.354,62.93,4107.2,416.17,41.93100582,1.12994064,147.6854461
10/12/1999,5228.87,8531.12,417.83,8.475,4194.26,54.710938,73.855,125.615,63.49,4050.8,417.76,41.66272067,1.11972139,147.3402593
13/12/1999,5238.85,8571.34,421.15,8.471,4236.79,54.601563,73.615,125.157,63.1,4093.6,421.08,41.56456757,1.1218092,147.6491106
14/12/1999,5236.71,8687.15,416.57,8.581,4155.59,54.148438,73.395,125.569,62.56,4116.4,414.2,41.64309005,1.11235914,146.5045439
15/12/1999,5213.9,8696.17,414.28,8.573,4221.97,53.992188,73.635,125.34,62.9,4074.4,413,41.67580776,1.11389752,145.8505057
16/12/1999,5255.24,8860.52,414.49,8.614,4359.24,53.773438,72.815,125.569,61.63,4089.1,416.56,42.12076849,1.12444642,146.3592021
17/12/1999,5281.61,8936.11,417.72,8.634,4399.85,53.726563,72.725,125.615,61.22,4097.3,417.4,42.13385557,1.11488648,145.8141703
20/12/1999,5293.02,8929.17,422.33,8.589,4442.38,53.507813,72.685,125.935,61.08,4084.7,418.28,42.10113787,1.11873243,145.9050089
21/12/1999,5235.28,8987.43,424.21,8.532,4638.95,53.445313,72.965,126.576,61.34,4092.8,425.91,42.23855221,1.1154359,146.5045439
22/12/1999,5239.56,9080.35,427.41,8.642,4665.37,53.414063,72.855,126.53,61.16,4173.9,427.85,42.24509576,1.11565567,146.1230216
23/12/1999,5312.26,9504.07,427.89,8.609,4696.95,53.335938,72.915,127.079,61.38,4252.1,431.83,42.29090054,1.12191908,146.7225566
24/12/1999,5312.26,9504.07,430.09,8.609,4696.95,53.335938,72.915,127.079,61.37,4329.5,431.3,42.29090054,1.12191908,146.7225566
27/12/1999,5310.83,9591.44,433.17,8.622,4691.79,53.414063,72.995,126.988,61.36,4296.4,433.6,42.33670532,1.11961151,147.0132402
28/12/1999,5338.63,9568.56,436.25,8.601,4669.24,53.289063,72.715,126.988,60.97,4300,437.28,42.26472637,1.11202949,146.8133952
29/12/1999,5374.27,9596.99,440.51,8.885,4826.49,53.382813,72.705,127.079,60.78,4304.8,445.1,42.74894835,1.11082076,147.0859111
30/12/1999,5433.43,9746.09,445.38,8.947,4813.6,53.460938,72.435,127.4,60.4,4410.4,444.55,42.83401437,1.11422718,146.9224016
31/12/1999,5433.43,9746.09,447.38,8.947,4838.73,53.148438,72.435,127.4,60.42,4410.4,451.84,43.07612536,1.11642486,147.0677434
03/01/2000,5433.43,9437.49,453.6,8.947,4955.38,52.726563,72.075,127.583,59.55,4347.9,445.33,43.32477989,1.13499532,148.9208514
04/01/2000,5211.05,9195.47,457.4,8.819,4585.45,53.054688,72.085,126.439,59.42,4184.5,428.27,42.93216748,1.13752266,148.7210064
05/01/2000,5142.62,9059.55,448.91,8.548,4527.45,52.679688,72.075,126.256,59.18,4035.2,428.64,43.08266891,1.13939069,149.1570319
06/01/2000,5208.2,9022.79,444.29,8.478,4269.66,52.851563,72.075,128.269,58.92,4028.6,425.46,42.90599332,1.137193,149.6657282
07/01/2000,5321.53,9472.86,449.83,8.524,4591.25,53.070313,72.565,129.733,59.79,4094.8,437.19,42.93216748,1.13532497,148.8481805
10/01/2000,5333.64,9653.16,463.17,8.516,4859.36,52.851563,72.645,129.55,60.08,4172.8,449.31,42.99105934,1.13224821,148.684671
11/01/2000,5312.26,9623.34,455.33,8.524,4608.01,52.445313,72.185,129.733,59.12,4140.4,440.98,43.10884307,1.13983023,149.7020636
12/01/2000,5326.52,9622.65,457.59,8.438,4515.85,52.273438,72.175,128.91,59.03,4119.8,438.62,43.10884307,1.13829185,149.7020636
13/01/2000,5317.96,9721.12,464.44,8.455,4696.95,52.695313,72.215,129.23,59.31,4144.1,448.67,43.76974063,1.13180867,149.5748896
14/01/2000,5381.4,10026.25,471.34,8.45,4835.51,52.476563,72.115,129.642,59.09,4275,454.41,43.66504399,1.11917197,148.484826
17/01/2000,5365.72,10134.43,479.34,8.45,4847.76,52.476563,72.105,129.642,59.04,4304.5,454.41,43.46873778,1.11411729,148.2304778
18/01/2000,5284.46,9879.23,477.76,8.475,4907.05,52.242188,71.935,129.508,58.4,4186.4,459.62,43.55380381,1.11675452,148.6301678
19/01/2000,5253.1,9886.17,467.6,8.488,4962.47,52.367188,72.055,128.351,58.71,4163.2,465.48,43.44256362,1.1168644,149.2842059
20/01/2000,5193.94,9902.81,466.83,8.625,5001.14,52.210938,72.175,128.039,58.76,4205.9,472.03,43.58652151,1.12136966,150.2289277
21/01/2000,5168.28,9725.98,463.9,8.63,5017.9,52.210938,71.995,128.262,58.82,4176.1,477.97,43.43602008,1.11378764,149.8292377
24/01/2000,5105.56,9639.29,464.03,8.685,4747.86,52.539063,72.055,128.262,58.88,4191.9,468.29,42.80784022,1.10752423,149.8837409
25/01/2000,4964.43,9557.46,456.78,8.721,4887.07,52.492188,72.265,128.529,59.36,4123.5,466.95,42.87981917,1.10466724,149.3750446
26/01/2000,4994.37,9694.08,457.98,8.668,4710.48,52.382813,72.085,128.484,59.27,4159.5,466.51,42.6573388,1.10411782,148.811845
27/01/2000,5089.88,9931.94,459.2,8.885,4686.64,52.179688,71.785,127.104,58.51,4193.3,462.85,42.84055792,1.08873401,148.8300128
28/01/2000,5021.45,9840.4,456.18,8.74,4479.12,52.132813,71.915,127.46,58.66,4220.8,451.75,41.32900013,1.07719615,147.2312529
31/01/2000,4955.88,9511.69,449.18,8.724,4656.35,51.992188,72.015,128.306,59.24,4144.9,444.29,41.56456758,1.06862518,146.758892
01/02/2000,5020.74,9765.5,452.81,8.619,4799.42,52.039063,72.395,129.642,59.75,4244.6,451.04,41.33554367,1.07258101,146.7043888
02/02/2000,5037.84,9957.6,456.56,8.598,4812.95,52.039063,72.355,128.173,59.61,4387,456.51,41.75433024,1.07510835,145.9776798
03/02/2000,5123.38,10205.17,465.85,8.676,5017.25,52.601563,72.555,128.974,59.92,4516.1,466.93,41.66926422,1.09082181,144.9239516
04/02/2000,5134.07,10263.42,471.16,9.142,5035.3,52.304688,72.075,128.974,59.44,4632,470.45,41.67580776,1.08236072,144.3607521
07/02/2000,5106.27,10146.22,477.04,8.671,5100.39,51.945313,72.005,129.553,59.25,4561.6,476.59,41.50567572,1.07972349,144.9784548
08/02/2000,5092.73,10460.37,480.44,8.762,5278.27,51.992188,72.225,128.351,59.67,4640.1,481.14,41.44024031,1.08576713,146.3046988
09/02/2000,5033.57,10622.64,482.89,8.909,5125.53,51.960938,72.015,127.638,59.38,4632,479.78,41.5514805,1.09279973,146.6135502
10/02/2000,4996.5,10639.28,485.38,8.901,5300.18,51.898438,71.945,126.971,58.85,4570,485.39,41.28973889,1.0859869,146.1230216
11/02/2000,4986.53,10693.37,483.97,8.778,5146.15,52.070313,71.905,126.481,58.9,4593.2,480.85,41.38789199,1.08675609,144.7786098
14/02/2000,4950.17,10607.38,475.9,8.647,5160.33,52.367188,72.135,125.769,59.35,4613.7,483.34,41.05417144,1.0803828,144.233578
15/02/2000,4868.21,10314.04,474.32,8.627,5202.86,52.195313,72.015,125.769,59.14,4486.8,483.59,41.16541163,1.08027292,144.9057839
16/02/2000,4954.45,10438.87,474.38,8.704,5182.24,52.195313,72.005,126.214,58.89,4456.7,490.32,41.36826138,1.0859869,145.959512
17/02/2000,5019.31,10592.13,478.27,8.639,5293.09,52.007813,71.915,126.659,58.88,4541.8,499.87,41.40752262,1.08796482,146.0685184
18/02/2000,5011.47,10535.26,474.05,8.668,5114.57,52.273438,72.025,126.258,59,4465.5,488.52,41.13269393,1.08367933,145.2509707
21/02/2000,4975.83,10495.04,470.37,8.668,5112.64,52.273438,72.165,126.258,59.49,4388.8,488.52,41.00836667,1.08587702,145.2691384
22/02/2000,5028.58,10581.72,463.24,8.684,5113.93,52.835938,72.615,124.433,60.25,4384.4,484.35,40.89058294,1.10576608,146.4318729
23/02/2000,5077.05,10695.45,465.94,8.639,5397.5,52.476563,72.525,125.279,59.99,4422.9,492.22,40.62884133,1.10334863,145.5961575
24/02/2000,5033.57,10596.29,466.48,8.494,5532.84,52.945313,72.785,126.392,60.36,4461.8,496.04,40.30166432,1.09378869,145.432648
25/02/2000,4976.55,10798.09,462.1,8.293,5401.36,53.085938,72.395,127.015,59.94,4540.2,498.34,40.28857724,1.07159205,144.7604421
28/02/2000,4933.07,10526.94,454.52,8.329,5359.47,52.742188,72.485,127.282,59.64,4483.8,499.16,40.1511629,1.06884495,144.8149453
29/02/2000,4937.34,10662.86,454.99,8.326,5543.79,52.695313,72.475,126.748,59.58,4546.7,517.17,40.49797053,1.06280131,143.4705336
01/03/2000,4946.61,10716.95,465.81,8.367,5575.37,52.804688,72.505,128.173,59.74,4570.5,526.66,39.54915719,1.07148217,144.106404
02/03/2000,5034.28,11033.18,472.66,8.252,5445.83,52.679688,72.415,129.152,59.46,4719.5,522.78,39.75200694,1.06258154,143.2525208
