Date,SPX,Eurostoxx,FTSE,Nikkei,US 10Y,GE 10Y,Gilt,JGB,Oil,Gold
2011-10-17,1103.5,1802.9,4318.3,7927,110.05,107.47,91.17,134.18,154.98,1811.8
2011-10-18,1130.3,1792,4293.2,7793,110.16,108.43,92.05,134.19,158.39,1786.1
2011-10-19,1115.1,1811.5,4327.5,7829,110.17,107.94,91.66,134.16,154.38,1779.8
2011-10-20,1118.3,1769.3,4276.4,7722,110.03,108.28,91.72,134.34,153.99,1742.9
2011-10-21,1141.7,1816.9,4363.8,7731,109.98,107.52,91.09,134.32,156.37,1768
2011-10-24,1152.5,1845,4413,7873,109.67,107.62,91.02,134.22,163.29,1785.5
2011-10-25,1131.7,1821.6,4390.6,7811,110.45,108.11,91.5,134.31,166.69,1837.5
2011-10-26,1143.7,1814.6,4411.8,7775,109.91,108.47,91.96,134.67,161.38,1862.5
2011-10-27,1185.3,1926.2,4543.2,7945,108.64,106.56,90.3,134.53,168.11,1888.6
2011-10-28,1184,1916.8,4527.2,8060,109.42,106.52,90.07,134.13,166.96,1888.1
2011-10-31,1154.6,1863.8,4423.7,7980,110.39,108.32,91.87,134.07,166.73,1864.3
2011-11-01,1131.7,1756.8,4305.1,7882,111.58,111,94.24,134.32,164.94,1849.8
2011-11-02,1140.7,1783.4,4378.6,7740,111.64,110.42,93.56,134.59,165.51,1869.1
2011-11-03,1160.6,1832.5,4429.3,7740,111.38,109.72,92.76,134.59,168.3,1907.4
2011-11-04,1156.2,1784.2,4418.2,7838,111.58,110.45,93.23,134.68,168.64,1897.7
2011-11-07,1162.2,1773.2,4389.8,7802,111.88,110.76,93.53,134.72,170.9,1935.5
2011-11-08,1176.8,1799,4444.1,7722,111.38,110.88,93.77,134.82,173.19,1944.3
2011-11-09,1132.7,1754.5,4353.9,7775,112.14,111.66,94.65,134.75,171.29,1936.1
2011-11-10,1143.7,1759.2,4334.3,7562,111.67,111.4,94.41,134.93,174.94,1901.5
2011-11-11,1165.9,1810.7,4419.3,7571,111.11,110.11,93.47,134.88,177.11,1932.3
2011-11-14,1157.6,1787.3,4398.2,7677,111.78,111.11,94.4,134.81,175.59,1921.8
2011-11-15,1159,1761.5,4411.4,7624,111.66,111.56,94.95,134.87,177.75,1925.9
2011-11-16,1137.7,1771.7,4401,7526,111.83,111,94.75,135.02,183.42,1917.3
2011-11-17,1122.7,1748.3,4323.5,7544,112.16,110.17,94.1,134.98,176.86,1858.9
2011-11-18,1122,1748.3,4288.8,7490,111.63,109.35,93.77,135.1,174.6,1864.2
2011-11-21,1100.5,1688.9,4174.9,7446,111.91,110,94.28,135.02,173.26,1814.2
2011-11-22,1093.1,1672.5,4161,7410,112.13,110.1,94.46,134.97,175.21,1840
2011-11-23,1072.1,1641.3,4113,7410,112.55,108.66,94.64,134.97,171.92,1832.8
2011-11-24,1072.1,1633.5,4102.7,7268,112.55,107.9,94.46,134.81,171.92,1832.8
2011-11-25,1066.1,1645.2,4124.6,7286,111.98,106.97,93.04,134.3,172.99,1821.7
2011-11-28,1100.8,1731.1,4243.2,7401,112,106.73,93.36,133.88,175.57,1849.7
2011-11-29,1105.8,1742.8,4255.2,7553,111.72,106.24,93.69,133.74,178.39,1854.5
2011-11-30,1151.6,1815.4,4387.4,7499,111.33,106.67,92.99,133.78,179.41,1888.3
2011-12-01,1149.3,1806.8,4388.6,7660,111.13,107.73,93.39,133.89,179.13,1877
2011-12-02,1149.3,1826.3,4433.3,7713,111.66,108.36,93.22,134.09,180.48,1889.4
2011-12-05,1159.9,1853.6,4452.9,7731,111.55,107.67,92.82,134.24,180.54,1871.3
2011-12-06,1159.9,1842.7,4456.5,7642,111.31,107.77,93.83,134.28,181.06,1868.4
2011-12-07,1168.2,1830.2,4436.5,7758,111.95,108.55,93.82,134.22,179.64,1882.4
2011-12-08,1142.4,1786.5,4387.4,7731,112.36,109.57,94.9,134.34,175.8,1848.5
2011-12-09,1163.4,1828.6,4421.3,7606,111.83,108.12,94.56,134.66,177.71,1852.2
2011-12-12,1141.3,1774.6,4344.9,7695,112.19,109.29,95.18,134.61,174.78,1799.8
2011-12-13,1133,1762,4382.3,7633,112.47,109.36,95.01,134.9,179.02,1794.3
2011-12-14,1120,1725.2,4295.5,7588,112.8,110.61,95.25,134.92,169.74,1712.1
2011-12-15,1125.1,1740.1,4322,7472,112.7,110.38,95.08,135.03,167.83,1701.6
2011-12-16,1124.4,1719.7,4313.6,7499,113.16,111.33,95.72,134.95,167.26,1723.9
2011-12-19,1113.3,1719,4282.2,7410,113.31,111.14,95.47,135,167.8,1722.6
2011-12-20,1147.6,1764.4,4327.2,7436,112.61,110.25,95.29,134.97,173.49,1745.2
2011-12-21,1147.8,1751.8,4297.9,7535,112.41,110.58,95.82,134.97,176.04,1740.9
2011-12-22,1159.7,1774.6,4357,7472,112.44,110.58,95.76,135.03,177.57,1737.6
2011-12-23,1170.1,1787.1,4403.7,7472,111.84,110.3,95.85,135.03,177.84,1732.7
2011-12-26,1170.1,1787.1,4403.7,7544,111.84,110.3,95.85,135.02,177.84,1732.7
2011-12-27,1170.1,1791.8,4403.7,7544,111.94,110.73,95.85,134.93,180.8,1721.3
2011-12-28,1155.5,1766.7,4404.5,7517,112.69,110.96,96,134.81,177.27,1687.5
2011-12-29,1167.6,1784.8,4430.2,7490,112.83,111.67,96.55,134.91,177.79,1662.4
2011-12-30,1162.9,1808.3,4452.3,7544,113.11,111.79,96.44,135.05,176.32,1690.4
2012-01-02,1162.9,1848.2,4452.3,7544,113.11,110.94,96.44,135.05,176.32,1690.4
2012-01-03,1181,1868.6,4546,7544,112.53,111.04,95.96,135.05,183.69,1726.7
2012-01-04,1182,1838.8,4529.1,7615,112.38,110.84,95.81,134.97,184.16,1739.9
2012-01-05,1182,1811.4,4493.3,7588,112.48,111.54,95.75,135.03,181.64,1747.9
2012-01-06,1183.1,1794.2,4507.4,7490,112.73,111.59,95.97,135.07,181.19,1744.3
2012-01-09,1184.3,1786.3,4482.9,7490,112.84,111.85,96.24,135.07,180.75,1734.9
2012-01-10,1194,1834.9,4557.7,7517,112.7,111.47,95.62,135.07,182.41,1760.2
2012-01-11,1196.1,1823.9,4516.2,7526,113.19,112.1,96.19,135.12,179.96,1768.9
2012-01-12,1199.4,1834.1,4516.2,7481,112.95,111.91,96.1,135.25,176.81,1777.7
2012-01-13,1196.8,1823.2,4489.3,7588,113.53,112.69,96.59,135.3,176.09,1759.4
2012-01-16,1196.8,1846.7,4516.6,7481,113.53,112.61,96.59,135.43,176.09,1759.4
2012-01-17,1197,1870.9,4544.4,7561,113.58,112.43,96.67,135.24,179.64,1786.2
2012-01-18,1209.1,1869.4,4546,7633,113.25,112.62,96.75,135.19,179.44,1790.8
2012-01-19,1216.8,1904.6,4587,7722,112.69,111.71,95.82,135.2,179.05,1785
2012-01-20,1217,1899.2,4574.6,7811,112.25,110.87,95.28,135.02,175.11,1795.3
2012-01-23,1217.2,1908.6,4614.4,7829,111.97,110.19,94.7,134.88,177.34,1810.7
2012-01-24,1217.7,1901.5,4587,7847,112.08,110.05,94.56,134.78,176.22,1795.9
2012-01-25,1225.8,1896,4564.9,7918,112.75,110.57,94.81,134.83,177.02,1834.2
2012-01-26,1221.2,1928.1,4627.6,7901,113.42,111.44,95.44,135.14,177.55,1863.2
2012-01-27,1218.6,1913.3,4579.4,7883,113.7,111.64,95.76,135.25,177.3,1869.1
2012-01-30,1215.4,1885.8,4523.5,7856,114.02,112.42,96.49,135.31,175.91,1868.1
2012-01-31,1214.7,1896,4539.6,7865,114.23,112.47,96.74,135.23,175.38,1874.5
2012-02-01,1225.4,1935.2,4622.8,7847,113.97,111.99,96.01,135.31,173.83,1884.3
2012-02-02,1228.1,1942.2,4623.6,7918,114.16,111.83,95.5,135.39,171.6,1894.9
2012-02-03,1243.2,1969.7,4709.7,7892,113.31,111.07,94.73,135.34,174.24,1874.4
2012-02-06,1243.2,1964.2,4701.2,7945,113.66,111.38,94.87,135.12,172.58,1857.8
2012-02-07,1248.6,1969.7,4698,7945,113.14,110.7,94.37,135.12,175.25,1883.1
2012-02-08,1250.7,1968.9,4687.1,8026,113.08,110.59,94.58,134.88,175.79,1864.7
2012-02-09,1251.8,1974.4,4704,8043,112.77,109.85,94.07,134.94,177.8,1875.4
2012-02-10,1244.6,1944.6,4668.7,8008,113.38,110.98,95.06,135.01,175.72,1858.3
2012-02-13,1252.5,1948.5,4707.3,8035,113.11,110.98,95.14,135.01,179.71,1857.8
2012-02-14,1251.4,1950.1,4709.3,8088,113.52,111.27,95.47,135.2,179.4,1850.1
2012-02-15,1246.3,1954.8,4725.8,8276,113.56,111.84,95.66,135.29,181.29,1861.3
2012-02-16,1257.9,1948.5,4713.3,8240,112.97,111.78,95.26,135.52,182.18,1861.6
2012-02-17,1262.5,1974.4,4730.2,8392,112.91,111.17,94.66,135.39,183.88,1858.9
2012-02-20,1262.5,1997.9,4761.9,8454,112.91,110.72,94.21,135.39,183.88,1858.9
2012-02-21,1262.7,1993.2,4753.5,8472,112.63,110.71,94.45,135.22,188.59,1894
2012-02-22,1259,1975.1,4745.1,8543,113.03,111.28,95.13,135.11,188.64,1907.8
2012-02-23,1265.5,1965.7,4757.9,8543,113.19,111.77,95.5,135.12,191.39,1924
2012-02-24,1265.8,1978.3,4757.9,8606,113.19,111.78,95.96,135.18,194.83,1913.3
2012-02-27,1269.5,1972,4742.2,8588,113.61,112.49,96.47,135.17,192.69,1911.7
2012-02-28,1273.4,1975.1,4748.7,8713,113.66,112.81,96.55,135.3,189.12,1926.2
2012-02-29,1266.9,1966.5,4707.3,8668,113.22,112.64,95.99,135.37,190.04,1843.2
2012-03-01,1276.2,1995.5,4756.7,8668,112.8,112.05,95.19,135.35,193.18,1854.9
2012-03-02,1270.8,1994.7,4743.4,8713,113.36,112.81,96.1,135.18,189.39,1841.6
2012-03-05,1266.9,1983.8,4713.7,8650,113.14,112.58,95.79,135.24,189.42,1835.2
2012-03-06,1246,1921.1,4631.3,8605,113.69,113.01,96.25,135.31,185.84,1801
2012-03-07,1256,1929.7,4655.8,8551,113.48,113.02,96.16,135.46,188.43,1813.7
2012-03-08,1268.8,1969.7,4707.7,8713,113.17,112.8,96.11,135.32,189.17,1829.6
2012-03-09,1274.3,1973.6,4736.2,8848,112.98,112.94,96.04,135.33,190.63,1843.4
2012-03-12,1274.3,1970.3,4733,8812,113.02,113.33,96.64,135.49,188.75,1830.8
2012-03-13,1296.7,2006.7,4787.7,8848,112.39,112.69,95.87,135.51,189.4,1824.8
2012-03-14,1294.8,2022.8,4787.7,9001,111.03,111.26,93.96,134.97,187.13,1769.5
2012-03-15,1301.6,2036.5,4778,9046,111.11,110.94,93.46,134.12,186.6,1787.4
2012-03-16,1303.9,2045.4,4801.1,9046,110.88,109.92,92.67,134.26,190.01,1783.4
2012-03-19,1309.1,2049.4,4793.4,9064,110.22,110.06,92.92,134.44,191.74,1795.8
2012-03-20,1305.3,2022.8,4734.2,9064,110.19,110.1,92.73,134.44,187.34,1773.9
2012-03-21,1303,2018.7,4750.4,9010,110.83,110.79,93.48,134.59,189.46,1777.5
2012-03-22,1295.1,1987.3,4700.5,9028,111,111.55,93.96,134.59,186.07,1769.1
2012-03-23,1299.7,1983.3,4720.4,8929,111.31,111.85,94.42,134.65,188.76,1790.6
2012-03-26,1319.3,1992.9,4747.6,8956,111.33,111.2,93.95,134.85,189.04,1815.7
2012-03-27,1311.4,1981.6,4728.1,9154,111.86,111.77,94.68,134.85,189.57,1815.1
2012-03-28,1305.6,1959.9,4679.8,9154,111.84,112.32,95.12,134.99,186.18,1785.9
2012-03-29,1303.7,1923.6,4619,9091,112.17,112.77,95.38,135.03,181.53,1779.8
2012-03-30,1308.4,1942.9,4648.6,9073,111.75,112.95,95.47,135.05,181.96,1798.1
2012-04-02,1317,1959.9,4729.3,9091,111.97,112.88,95.15,134.78,185.86,1806.5
2012-04-03,1313.5,1929.2,4697.3,9037,111.19,112.75,95.55,134.63,183.7,1798.2
2012-04-04,1299,1876,4577.6,8830,111.64,112.88,95.07,134.62,179.22,1736
2012-04-05,1296.3,1876,4606,8803,112.23,113.61,95.71,134.78,182.47,1753.2
2012-04-06,1296.3,1876,4606,8704,113.31,113.61,95.71,135.08,182.47,1753.2
2012-04-09,1282,1876,4606,8587,113.41,113.61,95.71,135.36,180.97,1768
2012-04-10,1265.3,1821.1,4512.3,8578,113.86,114.78,97.61,135.5,178.42,1786.1
2012-04-11,1271.8,1831.6,4525.7,8488,113.59,114.28,97.06,135.6,181.39,1785.6
2012-04-12,1292.3,1843.7,4596.3,8578,113.41,114.13,96.64,135.56,183.05,1807.5
2012-04-13,1272.7,1795.3,4540.7,8668,113.8,114.82,97.3,135.63,181.62,1785.5
2012-04-16,1271.8,1810.7,4571.5,8515,113.95,114.85,97.27,135.73,181.8,1774.2
2012-04-17,1290,1857.4,4644.9,8497,113.69,114.42,96.61,135.77,184.03,1775.8
2012-04-18,1285.1,1826.8,4626.7,8686,113.83,114.82,96.22,135.66,181.36,1763.4
2012-04-19,1279.7,1792.9,4625.1,8632,114.03,115.08,96.03,135.71,180.65,1765.3
2012-04-20,1282.3,1815.5,4643.3,8596,113.94,114.84,95.94,135.77,182.69,1766.8
2012-04-23,1270.6,1759.8,4558.9,8587,114.25,115.75,96.58,135.99,181.34,1755.8
2012-04-24,1277.4,1796.1,4599.5,8524,114.05,115.08,96.6,135.83,182.11,1767.9
2012-04-25,1293.5,1827.6,4617.3,8587,113.95,114.66,96.24,135.86,183.12,1766.3
2012-04-26,1302.3,1825.2,4632,8596,114.19,115.38,96.73,135.89,183.87,1785.9
2012-04-27,1303.9,1843.7,4652.2,8542,114.42,115.16,96.42,136.16,184.54,1790.5
2012-04-30,1299.3,1822,4636.8,8542,114.55,115.55,96.57,136.16,184.44,1789.8
2012-05-01,1305.8,1822,4688.3,8398,114.23,115.55,96.65,136.2,186.7,1787.9
2012-05-02,1303,1808.2,4638.4,8416,114.45,116.19,97.33,136.02,185.05,1778.9
2012-05-03,1292.3,1805.8,4651.4,8416,114.45,116.17,97.4,136.02,180.34,1758.2
2012-05-04,1270.4,1782.4,4559.7,8416,114.91,116.51,97.86,136.02,173.21,1769.4
2012-05-07,1273.4,1811.5,4559.7,8191,114.91,116.28,97.86,136.32,172.25,1762.8
2012-05-08,1266.6,1772.8,4479.8,8254,115.19,117.01,98.71,136.16,170.61,1725.6
2012-05-09,1259.7,1765.5,4471.3,8129,115.17,117.26,98.94,136.33,170.26,1714.6
2012-05-10,1265.7,1788.9,4483.9,8120,115.05,117.07,98.12,136.19,170.74,1716
2012-05-11,1258.7,1798.6,4509,8048,115.34,117.23,98.34,136.36,169.06,1703.6
2012-05-14,1243.8,1759.8,4421.8,8066,115.69,117.86,99.27,136.37,166.69,1678.8
2012-05-15,1238.4,1735.7,4389.8,8012,115.64,117.91,99.22,136.29,165.28,1674.7
2012-05-16,1233.1,1734.8,4373.1,7868,115.69,117.64,99.29,136.53,163.23,1652.6
2012-05-17,1213.3,1716.3,4324.5,7958,116.03,118.13,99.53,136.29,162.79,1693.8
2012-05-18,1203.5,1713.9,4257.9,7733,116.08,118.1,99.77,136.49,160.79,1712.1
2012-05-21,1226.8,1726,4298.5,7751,115.89,118.03,99.66,136.24,162.65,1708.6
2012-05-22,1225.8,1758.2,4370.7,7850,115.58,117.55,99.35,136.29,160.88,1695.5
2012-05-23,1226.8,1711.5,4267.3,7706,116.06,118.52,100.37,136.29,157.46,1665.3
2012-05-24,1233.1,1733.2,4337.8,7697,115.81,118.43,100.33,136.2,158.79,1675.1
2012-05-25,1226.1,1739.7,4326.1,7715,116.03,118.69,100.53,136.1,159.14,1687.4
2012-05-28,1226.1,1726.8,4328.1,7733,116.03,118.83,100.56,136.17,159.14,1687.4
2012-05-29,1243.3,1738.1,4363.8,7778,116.09,118.76,100.36,136.45,158.97,1665.7
2012-05-30,1220,1703.4,4290,7742,116.95,119.79,101.74,136.47,153.82,1681.5
2012-05-31,1220.7,1697.7,4290.8,7670,117.19,120.49,102.59,136.65,151.56,1679.9
2012-06-01,1187.9,1667.9,4262.4,7571,117.98,120.8,102.97,136.86,145.78,1742
2012-06-04,1186.9,1674.4,4262.4,7445,117.34,120.25,102.97,136.83,147.09,1733.2
2012-06-05,1198.1,1679.2,4262.4,7562,117.19,120.26,102.97,136.45,147.64,1736.5
2012-06-06,1226.6,1724.4,4370.7,7661,116.55,119.07,101.67,136.63,148.92,1755
2012-06-07,1227.7,1722.8,4414.5,7742,116.67,118.46,100.94,136.62,148.57,1705.4
2012-06-08,1238.9,1727.6,4404.4,7580,116.73,118.93,101.81,136.79,147.3,1709.1
2012-06-11,1218.5,1722.7,4400.3,7742,117.03,119.29,101.78,136.59,144.85,1714.9
2012-06-12,1237,1729.2,4438.3,7670,116.47,117.88,101.26,136.86,145.94,1733.1
2012-06-13,1226.5,1723.5,4444.9,7724,116.97,117.11,100.72,136.76,144.71,1739.1
2012-06-14,1242.9,1732.5,4442.4,7706,116.77,117.23,101.06,136.72,146.97,1739.3
2012-06-15,1253.4,1756,4458.8,7697,117.03,117.69,101.59,136.76,147.16,1748.5
2012-06-18,1256.7,1741.4,4455.9,7850,116.98,118.04,101.6,136.85,145.89,1747.3
2012-06-19,1265.6,1774.6,4536.9,7778,116.73,116.76,101.06,137.1,147.2,1743.2
2012-06-20,1265.8,1783.6,4561.4,7859,116.45,115.89,100.8,136.95,142.14,1735.3
2012-06-21,1235.4,1780.3,4524.6,7931,116.61,116.92,101.47,136.99,136.47,1681.3
2012-06-22,1243.4,1767.3,4470.2,7895,116.25,116.28,101.12,136.92,139.19,1682.8
2012-06-25,1224.4,1725.2,4423.6,7841,116.81,117.55,101.61,136.91,138.23,1705.8
2012-06-26,1232.8,1720.3,4420.3,7814,116.69,117.1,101.53,137.01,138.49,1691.3
2012-06-27,1242.2,1747.9,4480.8,7859,116.8,116.51,101.57,137.11,139.97,1695.1
2012-06-28,1239.4,1743.8,4453.9,7976,117.17,117.11,102.03,137.02,135.58,1665
2012-06-29,1271.2,1829,4517.2,8102,116.63,116.3,101.1,136.9,148.26,1722.8
2012-07-02,1272.2,1850.1,4572,8111,117.27,117.08,101.53,136.98,146.15,1715.8
2012-07-03,1282,1875.2,4617.4,8155,116.89,116.86,100.97,137.03,152.97,1741.7
2012-07-04,1282,1868.7,4607.6,8173,116.89,117.72,101.25,136.98,152.97,1741.7
2012-07-05,1275.9,1850.1,4624,8173,117.2,118.52,101.91,137.08,152.21,1728.4
2012-07-06,1266.8,1809.5,4593.3,8111,117.61,119.34,102.44,137.16,147.37,1695.6
2012-07-09,1264.4,1805.5,4566.7,7985,117.8,119.39,102.59,137.3,150.06,1706.6
2012-07-10,1251.6,1816.8,4603.5,7967,117.88,119.51,102.55,137.29,146.43,1696.6
2012-07-11,1252.3,1816.8,4588.8,7958,117.84,120.04,102.84,137.37,149.75,1692.2
2012-07-12,1245.7,1805.5,4554.9,7823,117.91,120.24,103.15,137.57,150.22,1681
2012-07-13,1266.8,1824.9,4590.8,7823,117.8,120.12,102.96,137.49,152,1709.7
2012-07-16,1262.8,1826.5,4598.6,7823,118.06,120.44,103.37,137.49,154.32,1709.3
2012-07-17,1273.1,1820.1,4563,7868,117.8,120.52,103.43,137.49,155.59,1707
2012-07-18,1281.3,1848.4,4609.3,7859,118,120.74,103.65,137.63,156.68,1687
2012-07-19,1285.8,1863,4632.6,7904,117.72,120.54,103.23,137.7,161.55,1697.3
2012-07-20,1272.9,1815.2,4588.4,7796,118.16,121.17,103.66,137.67,159.57,1699.8
2012-07-23,1259.3,1769,4488.2,7652,118.31,120.95,103.8,137.84,153.15,1694.1
2012-07-24,1245.9,1747.9,4468.2,7616,118.52,120.43,103.9,137.72,153.78,1692.8
2012-07-25,1251.1,1747.9,4457.1,7508,118.48,120.09,104,137.84,154.6,1726.9
2012-07-26,1269.6,1819.2,4520.5,7589,118.28,119.41,103.71,137.67,155.33,1734.5
2012-07-27,1295.6,1861.4,4565.1,7697,117.38,118.61,103.17,137.56,156.61,1737.6
2012-07-30,1293.7,1896.3,4624,7742,117.81,118.79,103.09,137.28,156,1739
2012-07-31,1288.1,1888.2,4585.1,7805,117.91,119.97,103.87,137.22,153.01,1729
2012-08-01,1284.4,1892.2,4636.2,7760,117.41,118.9,103.43,137.4,154.49,1721.1
2012-08-02,1276.4,1837.9,4600.3,7760,117.88,120.28,104.11,137.41,151.4,1703.4
2012-08-03,1301.7,1919,4696.4,7679,117.16,118.35,103.09,137.72,158.82,1723.3
2012-08-06,1302.6,1944.1,4718,7850,117.36,118.6,103.53,137.65,160.21,1730.7
2012-08-07,1309.2,1976.6,4738.9,7913,116.83,117.73,102.72,137.28,162.76,1727
2012-08-08,1310.4,1972.5,4761.8,7976,116.73,118.15,102.78,137.13,162.21,1730.5
2012-08-09,1312.5,1973.3,4765.5,8066,116.7,117.96,102.39,137.08,162.22,1735
2012-08-10,1314.3,1965.2,4774.9,7976,116.98,118.8,103.19,137.09,161.37,1737.7
2012-08-13,1314.3,1958.7,4752,7976,116.88,118.58,102.93,137.2,161.13,1726.8
2012-08-14,1313.4,1970.1,4777.7,8030,116.39,117.83,102.56,137.17,162.35,1715.9
2012-08-15,1315.3,1972.5,4768.3,8021,115.83,116.81,101.78,136.94,163.91,1720.4
2012-08-16,1324.2,1989.6,4763.4,8164,115.61,117.18,101.72,136.48,166.11,1733.9
2012-08-17,1326.3,2000.9,4780.2,8245,115.75,117.52,101.89,136.8,166.85,1734.1
2012-08-20,1325.8,1999.3,4758.1,8263,115.77,117.4,101.98,136.68,166.75,1738
2012-08-21,1323.7,2020.4,4793.7,8227,115.86,116.78,101.52,136.83,167.76,1759.3
2012-08-22,1323.5,1990.4,4720.9,8191,116.56,118.01,102.31,136.8,168.48,1756.7
2012-08-23,1312,1970.9,4725.4,8254,116.94,118.9,102.94,136.8,166.77,1791.3
2012-08-24,1321.1,1975.8,4720.1,8146,116.83,119.4,103.43,137.06,166.56,1791.4
2012-08-27,1319.7,1993.6,4720.1,8164,117.06,119.2,103.43,137.03,165.38,1794.3
2012-08-28,1319.3,1979.8,4712.7,8138,117.22,119.36,103.81,137.04,166.87,1788
2012-08-29,1318.8,1970.9,4695.5,8164,117.09,118.98,103.63,137.14,165.42,1780.8
2012-08-30,1309.2,1952.3,4678.8,8066,117.48,119.55,104.11,137.1,163.91,1774.5
2012-08-31,1316.7,1975.8,4660.8,7931,118.06,119.42,103.92,137.21,167.11,1807.1
2012-09-03,1316.7,1994.4,4694.7,7886,118.06,118.94,103.8,137.35,167.11,1807.1
2012-09-04,1317.6,1978.2,4632.2,7895,117.75,118.88,104.02,137.28,165.09,1816.1
2012-09-05,1315.3,1979,4626.8,7796,117.7,118.52,103.99,137.39,165.19,1814
2012-09-06,1341.1,2043.1,4719.3,7814,117.08,117.29,103.25,137.33,165.49,1826.4
2012-09-07,1347.8,2060.1,4731.1,7985,117.36,117.77,103.52,137.14,167.03,1863.8
2012-09-10,1336.8,2052.8,4738.5,7985,117.2,117.44,103.08,137.35,167.24,1854.5
2012-09-11,1340.6,2075.5,4734.8,7912,117.13,117.5,103.12,137.37,168.33,1857.8
2012-09-12,1349,2080.4,4727.4,8057,116.69,116.67,102.13,137.23,168.05,1856.5
2012-09-13,1365.7,2064.2,4760.2,8084,117.11,117.41,102.44,137.03,170.3,1897.6
2012-09-14,1373.6,2100.7,4828,8229,116.23,115.86,100.99,137.3,171.5,1898.3
2012-09-17,1368.9,2095,4814.1,8229,116.38,116.12,101.32,137.3,167.39,1896
2012-09-18,1368,2079.5,4812.4,8220,116.55,116.58,101.74,137.08,165.09,1896.7
2012-09-19,1368.2,2083.6,4822.3,8311,116.72,116.83,102.19,137,159.36,1897.2
2012-09-20,1368.7,2068.9,4787.8,8148,116.75,117.33,102.64,137.23,159.57,1895.6
2012-09-21,1367,2087.6,4793.5,8211,117.02,117.12,102.18,137.23,160.38,1903.9
2012-09-24,1366.6,2078.7,4777.1,8148,117.27,117.52,102.44,137.37,158.72,1889.6
2012-09-25,1353.1,2086.8,4795.6,8166,117.52,117.18,102.38,137.39,157.75,1891.5
2012-09-26,1343.5,2037.1,4723.3,8084,117.98,118.75,103.8,137.53,155.35,1877.8
2012-09-27,1356.7,2037.1,4729,8121,117.84,118.69,103.45,137.53,158.58,1906.6
2012-09-28,1350.3,2000.5,4694.9,8048,117.83,118.89,103.59,137.62,159.17,1899.5
2012-10-01,1352.9,2033.1,4761.1,7957,117.92,118.52,103.24,137.7,159.67,1909.6
2012-10-02,1356.7,2028.2,4746.7,7957,117.98,118.55,103.42,137.72,158.65,1901.4
2012-10-03,1360.2,2026.5,4762.7,7930,118.08,118.71,103.69,137.68,152.18,1905.9
2012-10-04,1370.6,2019.2,4761.9,8012,117.77,118.79,103.57,137.6,158.34,1923.7
2012-10-05,1370.3,2057.5,4797.6,8039,117.27,117.99,102.91,137.53,155.18,1906.9
2012-10-08,1364.9,2031.4,4778.7,8039,117.61,118.51,103.34,137.53,154.23,1901.5
2012-10-09,1352,2006.2,4746.3,7948,117.39,118.5,103.34,137.58,159.51,1890
2012-10-10,1342.8,2000.5,4731.9,7785,117.56,118.35,102.88,137.61,157.55,1890.1
2012-10-11,1344.9,2022.5,4772.2,7749,117.61,118.27,102.79,137.76,158.96,1896
2012-10-12,1338.3,2010.2,4740.9,7758,117.66,118.82,103.34,137.65,158.6,1884.3
2012-10-15,1351.5,2020.8,4750,7785,117.66,118.67,103.12,137.75,158.58,1860.7
2012-10-16,1364.4,2071.3,4808.7,7894,117.22,117.89,102.46,137.71,159,1870
2012-10-17,1371.7,2092.5,4834.6,7985,116.42,116.87,101.51,137.62,159.08,1877.2
2012-10-18,1366.6,2095.8,4844.5,8139,116.33,116.94,101.5,137.32,158.98,1868.3
2012-10-19,1340.7,2064.8,4823.1,8148,116.73,117.23,101.72,137.4,155.39,1846.1
2012-10-22,1346.3,2058.3,4808.7,8175,116.45,116.99,101.56,137.45,152.31,1848.6
2012-10-23,1324.4,2016.8,4743.4,8157,116.72,117.47,102.27,137.41,148.91,1830.5
2012-10-24,1323,2028.2,4763.5,8130,116.72,117.59,102.04,137.51,147.3,1822.1
2012-10-25,1325.8,2020,4752,8220,116.25,117.51,101.45,137.47,147.85,1834.3
2012-10-26,1325.1,2029.8,4758.2,8093,116.91,117.97,101.94,137.67,148.24,1833.2
2012-10-29,1325.1,2015.9,4743.8,8084,117.13,118.82,102.62,137.65,146.97,1829.7
2012-10-30,1325.1,2044.5,4781.2,8021,117.02,118.66,102.35,137.83,147.21,1833.4
2012-10-31,1324.4,2040.4,4736.8,8084,117.38,118.8,102.11,137.68,148.17,1840.9
2012-11-01,1340,2061.6,4796.4,8112,117.17,118.83,101.96,137.57,149.63,1837
2012-11-02,1323.3,2070.5,4798.5,8211,117.13,118.99,102.1,137.49,145.8,1793.8
2012-11-05,1329.4,2050.2,4782,8175,117.48,119.25,102.54,137.61,147.16,1802.4
2012-11-06,1341.8,2062.4,4813.7,8139,117.05,119.21,102.6,137.73,152.42,1836.5
2012-11-07,1307.7,2017.6,4746.3,8121,117.92,119.87,103.17,137.76,145.08,1835.4
2012-11-08,1294.8,2021.6,4734.4,8012,118.2,120.1,103.1,137.93,146.2,1848.3
2012-11-09,1295.2,2021.6,4733.5,7939,118.25,120.26,103.44,137.99,147.88,1853.5
2012-11-12,1297.6,2015.1,4731.9,7876,118.23,120.29,103.54,138.01,147.02,1853.5
2012-11-13,1290.8,2031.4,4739.7,7858,118.39,120.26,103.61,137.97,146.63,1847
2012-11-14,1273.8,2016.8,4712.6,7858,118.39,120.26,103.22,137.9,148.18,1852.6
2012-11-15,1272.2,2004.5,4655.5,7994,118.38,120.25,103.37,138.02,146.68,1835.2
